

  ==================================================
  ENTER THE SHUFFLED COMPLEX EVOLUTION GLOBAL SEARCH
  ==================================================


*** PRINT THE INITIAL POINT AND ITS CRITERION VALUE ***

 CRITERION    X1      X2      X3      X4      X5      X6      X7      X8      X9     X10     X11     X12     X13     X14     X15     X16     X17     X18     X19
   0.000   0.750   0.725 143.750   0.725   0.2753762.500   0.063   0.188   0.725 250.075  15.250   0.751   3.752   0.750   6.500   1.800   0.500   2.250 -10.000


 *** PRINT THE RESULTS OF THE SCE SEARCH ***

 LOOP TRIALS COMPLXS BEST F WORST F PAR RNG     X1      X2      X3      X4      X5      X6      X7      X8      X9     X10     X11     X12     X13     X14     X15     X16     X17     X18     X19
    0   100      10   0.000   0.000   0.235   0.996   0.713  25.085   0.279   0.303 959.597   0.043   0.239   0.611 797.960  11.220   0.601   4.401   2.526   4.133   1.245   0.671   2.852 -13.882

 POPULATION AT LOOP   0
 ----------------------
   0.000   0.235   0.996   0.713  25.085   0.279   0.303 959.597   0.043   0.239   0.611 797.960  11.220   0.601   4.401   2.526   4.133   1.245   0.671   2.852 -13.882
   0.000   0.358   0.738   0.064 279.167   0.249   0.557 614.937   0.007   0.034   0.537 565.925  16.039   0.997   1.512   2.262   5.067   3.186   1.572   0.096  -0.573
   0.000   0.301   0.989   0.494 215.844   0.306   0.5221094.700   0.127   0.012   0.051 250.975  15.931   0.383   1.987   1.814   7.110   3.623   1.341   1.957   1.061
   0.000   0.336   0.846   0.179 356.480   0.774   0.3062793.652   0.187   0.248   0.166 831.057   6.984   2.949   3.721   2.354   3.632   2.031   2.623   2.192  -1.799
   0.000   0.294   1.309   0.353 238.304   0.744   0.6043502.494   0.040   0.022   0.927 468.209  19.808   0.233   0.511   0.571   3.531   3.857   2.372   1.006  -8.636
   0.000   0.285   0.620   0.509 167.702   0.452   0.4494698.441   0.136   0.229   0.402 130.990   1.301   1.219   1.994   2.685   2.447   2.028   3.693   2.907  -9.529
   0.000   0.334   0.746   0.796 275.676   0.947   0.2251632.114   0.160   0.014   0.326 194.004  15.618   2.964   2.234   0.594   3.219   5.107   3.230   0.378  -3.117
   0.000   0.358   1.265   0.935 214.365   0.583   0.8724294.737   0.031   0.048   0.145 121.070   2.566   2.270   1.688   0.626   2.236   3.282   0.421   0.086 -13.381
   0.000   0.377   1.373   0.060 252.347   0.785   0.6133195.452   0.066   0.222   0.172 793.301   1.081   1.911   4.062   2.598   4.992   5.610   2.555   1.912   0.183
   0.000   0.229   1.435   0.140  74.632   0.696   0.1813912.071   0.081   0.243   0.841 595.327   6.319   0.117   3.790   0.435   2.864   1.303   1.612   2.141  -5.582
   0.000   0.305   0.519   0.860 466.909   0.813   0.9371066.011   0.128   0.212   0.487 535.093  15.720   0.086   0.672   2.422   5.856   1.548   3.787   1.603  -7.900
   0.000   0.303   0.641   0.242 397.067   0.858   0.6122393.527   0.180   0.057   0.408 719.179  14.482   1.000   2.157   0.345   6.549   4.961   1.975   1.122 -13.723
   0.000   0.241   0.539   0.317 272.701   0.881   0.0722076.083   0.184   0.193   0.636 597.678   8.796   1.396   2.946   2.594   6.511   1.475   2.328   1.883  -7.312
   0.000   0.318   0.794   0.941 178.113   0.348   0.9054862.500   0.065   0.153   0.494 420.114  10.259   1.892   4.087   2.870   3.781   4.936   3.579   1.034  -1.466
   0.000   0.264   0.508   0.815  99.156   0.947   0.6952947.345   0.222   0.209   0.360 251.442   7.145   1.050   1.709   1.082   3.296   2.135   0.302   1.277   1.482
   0.000   0.286   0.837   0.611 387.191   0.073   0.5093465.906   0.125   0.124   0.367 418.287  16.910   0.834   2.339   1.558   6.264   4.967   4.410   2.213   3.172
   0.000   0.309   0.555   0.244 392.997   0.445   0.5524356.833   0.137   0.191   0.414 877.625   8.729   2.349   0.152   0.479   6.704   1.000   3.972   1.947  -8.852
   0.000   0.421   1.477   0.263 395.244   0.053   0.068 318.582   0.214   0.075   0.206 110.572   8.601   2.206   3.341   0.900   2.873   5.203  -0.461   2.162  -1.780
   0.000   0.291   1.227   0.365 150.840   0.732   0.590 318.592   0.119   0.215   0.430 880.517   8.046   1.501   2.194   1.361   6.407   0.755   2.418   0.689 -11.921
   0.000   0.276   1.013   0.237 188.354   0.569   0.1982671.778   0.095   0.165   0.423 374.414  13.991   1.017   1.045   2.201   3.259   3.568   4.421   2.233  -0.361
   0.000   0.360   1.184   0.339  37.025   0.781   0.4912373.265   0.196   0.163   0.255 165.172  11.939   2.259   1.577   0.739   4.949   5.703   4.696   0.108  -1.120
   0.000   0.292   1.364   0.905 260.301   0.764   0.2314856.578   0.162   0.247   0.477 477.133   1.339   2.499   1.078   0.543   2.476   1.204   0.890   2.999  -9.358
   0.000   0.315   1.238   0.742 410.625   0.557   0.569 512.903   0.105   0.020   0.522  53.580  11.188   1.409   4.488   0.313   4.517   3.294   4.154   1.041  -7.078
   0.000   0.262   0.667   0.178 357.678   0.463   0.2101481.660   0.044   0.019   0.727 757.084  11.841   1.590   2.313   1.124   6.520   0.694   2.337   2.667  -5.391
   0.000   0.250   0.758   0.554 320.986   0.355   0.3522626.883   0.247   0.193   0.719 610.357   7.352   1.286   4.519   2.333   5.231   0.696   2.354   1.686  -7.047
