

  ==================================================
  ENTER THE SHUFFLED COMPLEX EVOLUTION GLOBAL SEARCH
  ==================================================


*** PRINT THE INITIAL POINT AND ITS CRITERION VALUE ***

 CRITERION    X1      X2      X3      X4      X5      X6      X7      X8      X9     X10     X11     X12     X13     X14     X15     X16     X17     X18     X19
   0.000   1.125   0.162 203.125   0.387   0.1623143.750   0.219   0.219   0.387 125.087   3.375   1.126   1.881   1.875   7.250   5.300   1.250   0.375  -2.500


 *** PRINT THE RESULTS OF THE SCE SEARCH ***

 LOOP TRIALS COMPLXS BEST F WORST F PAR RNG     X1      X2      X3      X4      X5      X6      X7      X8      X9     X10     X11     X12     X13     X14     X15     X16     X17     X18     X19
    0    50      10   0.000   0.000   0.298   1.010   0.919 268.069   0.204   0.364 948.454   0.232   0.092   0.589 310.884  10.918   2.089   0.329   2.101   6.081   2.901  -0.280   1.486 -10.087

 POPULATION AT LOOP   0
 ----------------------
   0.000   0.298   1.010   0.919 268.069   0.204   0.364 948.454   0.232   0.092   0.589 310.884  10.918   2.089   0.329   2.101   6.081   2.901  -0.280   1.486 -10.087
   0.000   0.320   1.069   0.602 293.914   0.846   0.6952557.011   0.043   0.244   0.124 749.797   7.061   1.008   1.952   2.783   3.419   5.940   3.702   1.805  -6.868
   0.000   0.341   0.902   0.666 209.992   0.835   0.0533777.007   0.031   0.114   0.449 626.753  12.727   1.050   2.215   0.788   4.537   2.324   3.834   1.784  -9.633
   0.000   0.269   0.880   0.193 423.127   0.516   0.7483072.549   0.165   0.185   0.873  79.078  17.371   0.978   4.275   2.485   5.883   4.145   1.064   1.915  -6.202
   0.000   0.418   0.765   0.906 315.643   0.850   0.473 122.957   0.140   0.111   0.915 126.074  18.711   2.778   1.789   1.495   4.217   1.219   0.614   1.124 -14.980
   0.000   0.314   0.753   0.133 318.067   0.189   0.5552380.802   0.017   0.078   0.418 581.639   2.131   0.955   1.416   0.034   3.533   3.813   1.618   2.423  -6.173
   0.000   0.353   1.301   0.866 373.839   0.460   0.9164375.272   0.225   0.069   0.201 299.684  16.608   1.386   2.910   0.437   6.147   2.419   0.448   2.390   2.328
   0.000   0.371   1.430   0.631 272.954   0.639   0.9041463.949   0.153   0.094   0.490 304.676  11.421   2.625   2.828   1.287   2.121   1.851   1.421   1.530 -10.138
   0.000   0.262   0.857   0.527  66.902   0.453   0.1503126.573   0.199   0.082   0.360   8.175  13.418   1.653   2.634   2.053   2.246   4.635   3.752   1.193 -14.441
   0.000   0.181   0.646   0.185 104.748   0.331   0.3591019.605   0.211   0.139   0.397 147.886   2.306   0.248   2.085   1.127   5.695   4.314   0.659   1.688  -2.083
   0.000   0.327   0.901   0.769 136.769   0.617   0.9401869.918   0.235   0.194   0.801 966.094  15.894   0.871   2.034   1.175   5.232   4.929   3.844   0.989   3.152
