

  ==================================================
  ENTER THE SHUFFLED COMPLEX EVOLUTION GLOBAL SEARCH
  ==================================================


*** PRINT THE INITIAL POINT AND ITS CRITERION VALUE ***

 CRITERION    X1      X2      X3      X4      X5      X6      X7      X8      X9     X10     X11     X12     X13     X14     X15     X16     X17     X18     X19
   0.000   1.000   0.500 262.500   0.500   0.5002525.000   0.126   0.126   0.500 500.050  10.500   1.500   2.505   1.500   5.000   3.200   2.000   1.500  -5.000


 *** PRINT THE RESULTS OF THE SCE SEARCH ***

 LOOP TRIALS COMPLXS BEST F WORST F PAR RNG     X1      X2      X3      X4      X5      X6      X7      X8      X9     X10     X11     X12     X13     X14     X15     X16     X17     X18     X19
    0    50      10   0.000   0.000   0.291   0.700   0.100 383.306   0.423   0.181 958.310   0.233   0.088   0.823 296.708  15.022   2.477   0.097   0.051   5.346   5.343   1.672   2.669  -0.710

 POPULATION AT LOOP   0
 ----------------------
   0.000   0.291   0.700   0.100 383.306   0.423   0.181 958.310   0.233   0.088   0.823 296.708  15.022   2.477   0.097   0.051   5.346   5.343   1.672   2.669  -0.710
   0.000   0.238   1.012   0.469  26.212   0.788   0.3274476.696   0.116   0.194   0.091 160.091   5.001   1.896   4.372   1.777   6.925   4.513   0.809   1.956  -8.539
   0.000   0.250   0.836   0.295 319.746   0.883   0.8751846.785   0.011   0.134   0.574 137.734  18.320   2.143   1.135   2.605   2.039   3.099   3.405   2.362  -5.248
   0.000   0.270   0.813   0.659  29.246   0.367   0.1062876.143   0.151   0.122   0.298 726.273   1.520   0.147   3.611   2.999   3.649   2.718   0.319   2.472 -14.736
   0.000   0.263   0.754   0.652 137.736   0.537   0.5711619.606   0.249   0.006   0.385 947.004  18.198   2.282   3.996   0.482   5.187   0.710   3.716   2.407  -6.854
   0.000   0.230   0.835   0.822  36.788   0.942   0.4454017.072   0.074   0.138   0.920 131.884   9.033   1.538   3.271   2.501   4.492   5.727   2.804   1.924  -5.792
   0.000   0.233   0.861   0.744 225.436   0.427   0.1683879.940   0.041   0.199   0.434 730.518   3.804   1.531   2.644   0.014   2.864   4.926   4.289   0.621  -5.960
   0.000   0.281   1.227   0.380 381.626   0.747   0.7981148.512   0.216   0.006   0.910 753.641   3.800   2.488   1.176   2.327   2.818   2.513   3.887   1.832  -2.111
   0.000   0.201   0.573   0.857 175.915   0.480   0.2782544.735   0.059   0.160   0.522 349.824   8.422   0.382   3.239   1.836   6.008   4.684  -0.414   1.220   0.828
   0.000   0.256   1.489   0.090 290.288   0.887   0.6261889.679   0.138   0.217   0.876 167.639   2.733   2.486   3.300   1.777   4.900   1.368   1.726   2.535 -10.566
   0.000   0.218   0.637   0.179 407.304   0.492   0.1952654.848   0.126   0.131   0.944 187.692   9.493   2.306   2.435   0.305   4.406   0.711   1.143   0.216  -3.574
   0.000   0.261   1.414   0.747 166.573   0.712   0.7704270.695   0.045   0.167   0.674 886.746   7.014   0.651   2.695   1.044   5.034   5.254   0.024   0.448 -13.069
   0.000   0.278   0.568   0.291  55.606   0.062   0.3553065.037   0.111   0.152   0.800 353.697   8.007   2.307   0.235   2.841   3.140   1.305   3.856   2.634  -7.772
   0.000   0.279   0.594   0.657 193.839   0.315   0.1351192.156   0.076   0.141   0.926 791.421  18.022   2.256   4.602   0.789   6.798   2.228   3.460   1.059 -14.864
   0.000   0.228   0.583   0.628 413.518   0.377   0.257 922.829   0.097   0.084   0.572  42.301  16.389   2.053   4.518   0.297   4.779   3.274   3.264   1.099  -9.368
   0.000   0.218   0.617   0.207 225.120   0.333   0.3401257.802   0.086   0.073   0.435 360.631   1.701   2.338   3.392   1.305   4.938   2.138   1.118   2.543 -14.350
   0.000   0.216   0.895   0.304 403.161   0.514   0.0561010.218   0.210   0.010   0.506 490.157  12.879   1.612   4.162   1.411   3.187   5.913   2.476   2.643  -3.351
   0.000   0.264   1.261   0.757 375.307   0.114   0.769 577.200   0.001   0.124   0.852 609.383  10.656   0.373   3.935   1.580   2.480   1.569   1.671   0.725   2.461
   0.000   0.218   0.581   0.838 261.120   0.496   0.542 947.440   0.010   0.147   0.614 551.032  15.857   0.644   0.917   0.367   5.998   4.709   0.575   1.828  -9.025
   0.000   0.195   1.179   0.367 463.042   0.460   0.7714141.841   0.189   0.068   0.515 423.530  15.436   1.251   3.505   0.158   5.266   1.780   0.881   1.014  -6.225
   0.000   0.246   0.659   0.442 357.698   0.348   0.0832984.814   0.136   0.044   0.487   7.408  17.204   2.717   1.170   1.589   2.739   1.658   3.492   1.994 -11.844
   0.000   0.242   1.354   0.732 459.218   0.254   0.423 130.069   0.139   0.177   0.815 901.332   3.648   2.963   0.810   1.781   4.718   2.600   3.400   1.578  -5.378
   0.000   0.240   0.570   0.087 401.513   0.160   0.5711158.881   0.222   0.145   0.896 572.841   6.812   0.999   4.276   1.307   6.269   3.624   2.331   0.207  -7.180
   0.000   0.195   1.209   0.694 221.057   0.480   0.605 976.152   0.134   0.128   0.440 112.609  16.400   0.390   2.736   0.655   5.040   5.811   2.341   0.257 -10.933
   0.000   0.336   0.851   0.155 149.853   0.554   0.752 111.591   0.207   0.219   0.105  80.137  13.162   0.214   4.819   2.081   7.848   2.215   4.990   2.847 -12.882
   0.000   0.276   0.856   0.918  35.065   0.878   0.7824831.946   0.241   0.120   0.456 436.781   8.435   2.237   0.928   1.723   5.686   5.965   2.810   0.028 -12.623
   0.000   0.297   1.401   0.793 372.894   0.638   0.077 649.725   0.192   0.237   0.584  90.536   5.926   2.040   4.556   0.851   3.608   2.424   4.894   0.760 -11.333
   0.000   0.302   0.591   0.433 115.420   0.811   0.738 263.889   0.241   0.012   0.098 167.075   4.688   0.272   1.276   1.191   6.153   4.712   3.639   1.417 -12.017
   0.000   0.198   0.981   0.707 237.455   0.286   0.3383474.968   0.143   0.051   0.210  70.245   9.922   1.776   4.217   0.175   6.083   3.381   2.771   2.251  -0.328
   0.000   0.230   0.866   0.338 405.222   0.211   0.5621794.760   0.134   0.025   0.754 606.454   5.962   2.341   3.625   2.255   2.771   4.044  -0.101   1.294 -13.969
   0.000   0.269   1.294   0.739 475.031   0.695   0.5794841.319   0.067   0.200   0.754 221.863  13.770   1.151   0.379   0.947   2.962   3.678   1.132   0.570   3.955
   0.000   0.245   0.511   0.269  98.993   0.439   0.8962327.249   0.248   0.098   0.449 701.592  16.330   2.851   3.679   2.018   6.370   2.644   2.156   1.943 -14.919
   0.000   0.336   1.459   0.183 283.132   0.917   0.0881744.487   0.218   0.162   0.914 938.304  19.491   2.877   0.633   0.319   3.860   1.656   0.192   2.855  -7.161
   0.000   0.277   0.722   0.726 455.896   0.191   0.847 428.553   0.076   0.061   0.228 788.114  14.694   1.769   4.688   0.824   3.646   3.453   3.867   0.629 -10.735
   0.000   0.220   1.100   0.462 499.625   0.253   0.826 701.853   0.110   0.096   0.589 570.531   2.000   2.187   0.271   1.722   4.373   1.546   3.856   1.426 -10.029
   0.000   0.260   0.628   0.203 177.126   0.637   0.497 679.756   0.020   0.108   0.425 290.203  10.992   0.613   3.203   0.105   2.236   5.692   1.069   2.610   2.582
   0.000   0.289   0.572   0.191 228.941   0.834   0.2781917.848   0.109   0.034   0.883 173.311   3.634   2.439   1.067   0.455   2.725   1.831   2.869   0.917 -14.165
   0.000   0.212   1.205   0.406 293.605   0.395   0.6804379.024   0.173   0.027   0.291 716.270   4.647   1.505   2.972   0.485   4.178   5.950   0.617   0.615  -4.325
   0.000   0.299   1.064   0.307 459.464   0.068   0.0563341.582   0.008   0.085   0.349 778.429  14.470   0.037   1.679   0.331   4.023   4.628   4.297   0.654   3.595
   0.000   0.229   0.939   0.923 158.255   0.471   0.1471938.939   0.009   0.118   0.713 924.599   9.165   1.647   3.593   0.213   3.112   0.808   2.430   1.227  -9.572
   0.000   0.282   0.991   0.398  72.442   0.817   0.694 378.881   0.059   0.017   0.144 686.238   4.082   2.325   1.805   0.735   7.894   3.872   4.757   2.196   0.090
   0.000   0.246   0.737   0.386 433.750   0.892   0.597 920.332   0.078   0.031   0.519 388.764  12.197   2.516   4.547   1.596   3.789   0.650  -0.374   0.836  -9.325
   0.000   0.272   0.655   0.081 460.534   0.760   0.5162924.647   0.205   0.065   0.465 897.544   5.633   0.485   1.329   1.468   6.867   5.391   2.893   0.285 -13.994
   0.000   0.265   1.099   0.780  77.898   0.797   0.9074965.926   0.070   0.055   0.311 348.582   3.258   1.528   1.897   1.238   2.100   4.203   3.474   1.222   4.817
